Dataset,length,lengthCounts,nObs,pObs
porter,1290,303,883979,0.000342768323681897
porter,1291,34,883979,3.84624521623251e-05
porter,1292,87,883979,9.84186275918319e-05
porter,1293,10,883979,1.13124859300956e-05
porter,1294,216,883979,0.000244349696090066
porter,1295,17,883979,1.92312260811626e-05
porter,1296,24,883979,2.71499662322295e-05
porter,1297,9,883979,1.01812373370861e-05
porter,1298,10,883979,1.13124859300956e-05
porter,1299,13,883979,1.47062317091243e-05
porter,1300,89,883979,0.000100681124777851
porter,1301,74,883979,8.37123958827076e-05
porter,1302,20,883979,2.26249718601913e-05
porter,1303,12,883979,1.35749831161147e-05
porter,1304,68,883979,7.69249043246502e-05
porter,1305,17,883979,1.92312260811626e-05
porter,1306,17,883979,1.92312260811626e-05
porter,1307,11,883979,1.24437345231052e-05
porter,1308,103,883979,0.000116518605079985
porter,1309,5,883979,5.65624296504781e-06
porter,1310,8,883979,9.0499887440765e-06
porter,1311,9,883979,1.01812373370861e-05
porter,1312,3,883979,3.39374577902869e-06
porter,1313,133,883979,0.000150456062870272
porter,1314,21,883979,2.37562204532008e-05
porter,1316,82,883979,9.27623846267841e-05
porter,1317,12,883979,1.35749831161147e-05
porter,1318,345,883979,0.000390280764588299
porter,1319,6,883979,6.78749155805737e-06
porter,1320,10,883979,1.13124859300956e-05
porter,1321,9,883979,1.01812373370861e-05
porter,1322,5,883979,5.65624296504781e-06
porter,1323,47,883979,5.31686838714494e-05
porter,1324,2,883979,2.26249718601912e-06
porter,1325,8,883979,9.0499887440765e-06
porter,1326,94,883979,0.000106337367742899
porter,1327,4,883979,4.52499437203825e-06
porter,1328,2,883979,2.26249718601912e-06
porter,1329,2,883979,2.26249718601912e-06
porter,1330,3,883979,3.39374577902869e-06
porter,1331,3,883979,3.39374577902869e-06
porter,1332,2,883979,2.26249718601912e-06
porter,1333,1,883979,1.13124859300956e-06
porter,1334,6,883979,6.78749155805737e-06
porter,1335,5,883979,5.65624296504781e-06
porter,1336,3,883979,3.39374577902869e-06
porter,1337,19,883979,2.14937232671817e-05
porter,1338,3,883979,3.39374577902869e-06
porter,1339,5,883979,5.65624296504781e-06
porter,1341,1,883979,1.13124859300956e-06
porter,1342,1,883979,1.13124859300956e-06
porter,1344,3,883979,3.39374577902869e-06
porter,1345,28,883979,3.16749606042677e-05
porter,1346,2,883979,2.26249718601912e-06
porter,1347,1,883979,1.13124859300956e-06
porter,1348,3,883979,3.39374577902869e-06
porter,1349,133,883979,0.000150456062870272
porter,1350,1,883979,1.13124859300956e-06
porter,1352,3,883979,3.39374577902869e-06
porter,1353,1,883979,1.13124859300956e-06
porter,1354,1,883979,1.13124859300956e-06
porter,1355,2,883979,2.26249718601912e-06
porter,1356,3,883979,3.39374577902869e-06
porter,1357,1,883979,1.13124859300956e-06
porter,1358,1,883979,1.13124859300956e-06
porter,1359,3,883979,3.39374577902869e-06
porter,1360,3,883979,3.39374577902869e-06
porter,1361,5,883979,5.65624296504781e-06
porter,1363,1,883979,1.13124859300956e-06
porter,1364,8,883979,9.0499887440765e-06
porter,1365,131,883979,0.000148193565684253
porter,1366,2,883979,2.26249718601912e-06
porter,1368,5,883979,5.65624296504781e-06
porter,1369,4,883979,4.52499437203825e-06
porter,1371,2,883979,2.26249718601912e-06
porter,1372,4,883979,4.52499437203825e-06
porter,1373,46,883979,5.20374352784399e-05
porter,1374,11,883979,1.24437345231052e-05
porter,1375,8,883979,9.0499887440765e-06
porter,1376,5,883979,5.65624296504781e-06
porter,1377,107,883979,0.000121043599452023
porter,1378,6,883979,6.78749155805737e-06
porter,1379,6,883979,6.78749155805737e-06
porter,1380,108,883979,0.000122174848045033
porter,1381,25,883979,2.82812148252391e-05
porter,1382,8,883979,9.0499887440765e-06
porter,1383,7,883979,7.91874015106694e-06
porter,1384,2,883979,2.26249718601912e-06
porter,1385,6,883979,6.78749155805737e-06
porter,1386,21,883979,2.37562204532008e-05
porter,1387,5,883979,5.65624296504781e-06
porter,1388,3,883979,3.39374577902869e-06
porter,1389,4,883979,4.52499437203825e-06
porter,1390,1,883979,1.13124859300956e-06
porter,1391,1,883979,1.13124859300956e-06
porter,1392,1,883979,1.13124859300956e-06
porter,1393,25,883979,2.82812148252391e-05
porter,1394,6,883979,6.78749155805737e-06
porter,1395,2,883979,2.26249718601912e-06
porter,1396,38,883979,4.29874465343634e-05
porter,1397,6,883979,6.78749155805737e-06
porter,1398,7,883979,7.91874015106694e-06
porter,1399,1,883979,1.13124859300956e-06
porter,1400,8,883979,9.0499887440765e-06
porter,1401,6,883979,6.78749155805737e-06
porter,1402,4,883979,4.52499437203825e-06
porter,1403,13,883979,1.47062317091243e-05
porter,1404,62,883979,7.01374127665929e-05
porter,1405,6,883979,6.78749155805737e-06
porter,1406,48,883979,5.4299932464459e-05
porter,1407,4,883979,4.52499437203825e-06
porter,1408,197,883979,0.000222855972822884
porter,1409,6,883979,6.78749155805737e-06
porter,1410,13,883979,1.47062317091243e-05
porter,1411,10,883979,1.13124859300956e-05
porter,1412,8,883979,9.0499887440765e-06
porter,1413,6,883979,6.78749155805737e-06
porter,1414,91,883979,0.00010294362196387
porter,1415,8,883979,9.0499887440765e-06
porter,1416,33,883979,3.73312035693156e-05
porter,1417,180,883979,0.000203624746741721
porter,1418,11,883979,1.24437345231052e-05
porter,1419,6,883979,6.78749155805737e-06
porter,1420,12,883979,1.35749831161147e-05
porter,1421,8,883979,9.0499887440765e-06
porter,1422,22,883979,2.48874690462104e-05
porter,1423,9,883979,1.01812373370861e-05
porter,1424,10,883979,1.13124859300956e-05
porter,1425,7,883979,7.91874015106694e-06
porter,1426,14,883979,1.58374803021339e-05
porter,1427,56,883979,6.33499212085355e-05
porter,1428,12,883979,1.35749831161147e-05
porter,1429,7,883979,7.91874015106694e-06
porter,1430,115,883979,0.0001300935881961
porter,1431,9,883979,1.01812373370861e-05
porter,1432,227,883979,0.000256793430613171
porter,1433,18,883979,2.03624746741721e-05
porter,1434,55,883979,6.22186726155259e-05
porter,1435,40,883979,4.52499437203825e-05
porter,1436,34,883979,3.84624521623251e-05
porter,1437,11,883979,1.24437345231052e-05
porter,1438,9,883979,1.01812373370861e-05
porter,1439,18,883979,2.03624746741721e-05
porter,1440,4,883979,4.52499437203825e-06
porter,1441,29,883979,3.28062091972773e-05
porter,1442,7,883979,7.91874015106694e-06
porter,1443,86,883979,9.72873789988224e-05
porter,1444,127,883979,0.000143668571312214
porter,1445,34,883979,3.84624521623251e-05
porter,1446,50,883979,5.65624296504781e-05
porter,1447,18,883979,2.03624746741721e-05
porter,1448,163,883979,0.000184393520660559
porter,1449,40,883979,4.52499437203825e-05
porter,1450,370,883979,0.000418561979413538
porter,1451,8,883979,9.0499887440765e-06
porter,1452,29,883979,3.28062091972773e-05
porter,1453,40,883979,4.52499437203825e-05
porter,1454,19,883979,2.14937232671817e-05
porter,1455,19,883979,2.14937232671817e-05
porter,1456,71,883979,8.03186501036789e-05
porter,1457,83,883979,9.38936332197937e-05
porter,1458,18,883979,2.03624746741721e-05
porter,1459,17,883979,1.92312260811626e-05
porter,1460,6,883979,6.78749155805737e-06
porter,1461,12,883979,1.35749831161147e-05
porter,1462,30,883979,3.39374577902869e-05
porter,1463,107,883979,0.000121043599452023
porter,1464,606,883979,0.000685536647363795
porter,1465,16,883979,1.8099977488153e-05
porter,1466,22,883979,2.48874690462104e-05
porter,1467,165,883979,0.000186656017846578
porter,1468,13,883979,1.47062317091243e-05
porter,1469,4,883979,4.52499437203825e-06
porter,1470,62,883979,7.01374127665929e-05
porter,1471,55,883979,6.22186726155259e-05
porter,1472,64,883979,7.2399909952612e-05
porter,1473,41,883979,4.63811923133921e-05
porter,1474,90,883979,0.000101812373370861
porter,1475,128,883979,0.000144799819905224
porter,1476,125,883979,0.000141406074126195
porter,1477,15,883979,1.69687288951434e-05
porter,1478,7,883979,7.91874015106694e-06
porter,1479,44,883979,4.97749380924207e-05
porter,1480,23,883979,2.60187176392199e-05
porter,1481,82,883979,9.27623846267841e-05
porter,1482,34,883979,3.84624521623251e-05
porter,1483,43,883979,4.86436894994112e-05
porter,1484,22,883979,2.48874690462104e-05
porter,1485,33,883979,3.73312035693156e-05
porter,1486,42,883979,4.75124409064016e-05
porter,1487,172,883979,0.000194574757997645
porter,1488,25,883979,2.82812148252391e-05
porter,1489,15,883979,1.69687288951434e-05
porter,1490,11,883979,1.24437345231052e-05
porter,1491,2,883979,2.26249718601912e-06
porter,1492,15,883979,1.69687288951434e-05
porter,1493,24,883979,2.71499662322295e-05
porter,1494,20,883979,2.26249718601913e-05
porter,1495,17,883979,1.92312260811626e-05
porter,1496,253,883979,0.000286205894031419
porter,1497,28,883979,3.16749606042677e-05
porter,1498,110,883979,0.000124437345231052
porter,1499,7,883979,7.91874015106694e-06
porter,1500,333,883979,0.000376705781472184
porter,1501,166,883979,0.000187787266439587
porter,1502,40,883979,4.52499437203825e-05
porter,1503,33,883979,3.73312035693156e-05
porter,1504,19,883979,2.14937232671817e-05
porter,1505,23,883979,2.60187176392199e-05
porter,1506,45,883979,5.09061866854303e-05
porter,1507,14,883979,1.58374803021339e-05
porter,1508,14,883979,1.58374803021339e-05
porter,1509,57,883979,6.44811698015451e-05
porter,1510,434,883979,0.00049096188936615
porter,1511,8,883979,9.0499887440765e-06
porter,1512,54,883979,6.10874240225164e-05
porter,1513,37,883979,4.18561979413538e-05
porter,1514,2,883979,2.26249718601912e-06
porter,1515,24,883979,2.71499662322295e-05
porter,1516,8,883979,9.0499887440765e-06
porter,1517,24,883979,2.71499662322295e-05
porter,1518,13,883979,1.47062317091243e-05
porter,1519,1,883979,1.13124859300956e-06
porter,1520,25,883979,2.82812148252391e-05
porter,1521,44,883979,4.97749380924207e-05
porter,1522,13,883979,1.47062317091243e-05
porter,1523,39,883979,4.41186951273729e-05
porter,1524,16,883979,1.8099977488153e-05
porter,1525,29,883979,3.28062091972773e-05
porter,1526,14,883979,1.58374803021339e-05
porter,1527,77,883979,8.71061416617363e-05
porter,1528,41,883979,4.63811923133921e-05
porter,1529,12,883979,1.35749831161147e-05
porter,1530,120,883979,0.000135749831161147
porter,1531,925,883979,0.00104640494853385
porter,1532,32,883979,3.6199954976306e-05
porter,1533,384,883979,0.000434399459715672
porter,1534,1000,883979,0.00113124859300956
porter,1535,214,883979,0.000242087198904046
porter,1536,1332,883979,0.00150682312588874
porter,1537,315,883979,0.000356343306798012
porter,1538,100,883979,0.000113124859300956
porter,1539,832,883979,0.000941198829383956
porter,1540,238,883979,0.000269237165136276
porter,1541,88,883979,9.95498761848415e-05
porter,1542,277,883979,0.000313355860263649
porter,1543,165,883979,0.000186656017846578
porter,1544,37,883979,4.18561979413538e-05
porter,1545,695,883979,0.000786217772141646
porter,1546,15,883979,1.69687288951434e-05
porter,1547,44,883979,4.97749380924207e-05
porter,1548,277,883979,0.000313355860263649
porter,1549,40,883979,4.52499437203825e-05
porter,1550,18,883979,2.03624746741721e-05
porter,1551,131,883979,0.000148193565684253
porter,1552,6,883979,6.78749155805737e-06
porter,1553,6,883979,6.78749155805737e-06
porter,1554,25,883979,2.82812148252391e-05
porter,1555,3,883979,3.39374577902869e-06
porter,1556,3,883979,3.39374577902869e-06
porter,1557,14,883979,1.58374803021339e-05
porter,1558,13,883979,1.47062317091243e-05
porter,1559,4,883979,4.52499437203825e-06
porter,1560,33,883979,3.73312035693156e-05
porter,1561,12,883979,1.35749831161147e-05
porter,1562,3,883979,3.39374577902869e-06
porter,1563,197,883979,0.000222855972822884
porter,1565,1,883979,1.13124859300956e-06
porter,1566,8,883979,9.0499887440765e-06
porter,1567,14,883979,1.58374803021339e-05
porter,1568,2,883979,2.26249718601912e-06
porter,1569,55,883979,6.22186726155259e-05
porter,1572,33,883979,3.73312035693156e-05
porter,1573,4,883979,4.52499437203825e-06
porter,1574,1,883979,1.13124859300956e-06
porter,1575,2,883979,2.26249718601912e-06
porter,1580,2,883979,2.26249718601912e-06
porter,1581,1,883979,1.13124859300956e-06
porter,1585,1,883979,1.13124859300956e-06
porter,1587,2,883979,2.26249718601912e-06
porter,1590,2,883979,2.26249718601912e-06
porter,1596,1,883979,1.13124859300956e-06
porter,1597,10,883979,1.13124859300956e-05
porter,1598,1,883979,1.13124859300956e-06
porter,1608,1,883979,1.13124859300956e-06
porter,1611,2,883979,2.26249718601912e-06
porter,1650,16,883979,1.8099977488153e-05
raw,4,4,3175054,1.25982109280661e-06
raw,8,1,3175054,3.14955273201653e-07
raw,9,1,3175054,3.14955273201653e-07
raw,12,4,3175054,1.25982109280661e-06
raw,74,1,3175054,3.14955273201653e-07
raw,84,1,3175054,3.14955273201653e-07
raw,85,1,3175054,3.14955273201653e-07
raw,93,1,3175054,3.14955273201653e-07
raw,94,122,3175054,3.84245433306016e-05
raw,101,2,3175054,6.29910546403305e-07
raw,102,1,3175054,3.14955273201653e-07
raw,108,2,3175054,6.29910546403305e-07
raw,113,2,3175054,6.29910546403305e-07
raw,115,87,3175054,2.74011087685438e-05
raw,117,181,3175054,5.70069044494991e-05
raw,119,91,3175054,2.86609298613504e-05
raw,120,3,3175054,9.44865819604958e-07
raw,121,1,3175054,3.14955273201653e-07
raw,122,1,3175054,3.14955273201653e-07
raw,123,1,3175054,3.14955273201653e-07
raw,124,1,3175054,3.14955273201653e-07
raw,125,2,3175054,6.29910546403305e-07
raw,127,1,3175054,3.14955273201653e-07
raw,130,2,3175054,6.29910546403305e-07
raw,131,1,3175054,3.14955273201653e-07
raw,132,33,3175054,1.03935240156545e-05
raw,133,1,3175054,3.14955273201653e-07
raw,139,1,3175054,3.14955273201653e-07
raw,142,1,3175054,3.14955273201653e-07
raw,143,1,3175054,3.14955273201653e-07
raw,144,3,3175054,9.44865819604958e-07
raw,146,1,3175054,3.14955273201653e-07
raw,147,1,3175054,3.14955273201653e-07
raw,148,108,3175054,3.40151695057785e-05
raw,150,2,3175054,6.29910546403305e-07
raw,154,1,3175054,3.14955273201653e-07
raw,156,1,3175054,3.14955273201653e-07
raw,157,1,3175054,3.14955273201653e-07
raw,161,1,3175054,3.14955273201653e-07
raw,162,4,3175054,1.25982109280661e-06
raw,164,3729,3175054,0.00117446821376896
raw,165,1,3175054,3.14955273201653e-07
raw,167,3,3175054,9.44865819604958e-07
raw,169,2,3175054,6.29910546403305e-07
raw,170,1,3175054,3.14955273201653e-07
raw,171,2,3175054,6.29910546403305e-07
raw,176,1,3175054,3.14955273201653e-07
raw,178,1,3175054,3.14955273201653e-07
raw,179,3,3175054,9.44865819604958e-07
raw,180,1,3175054,3.14955273201653e-07
raw,183,1,3175054,3.14955273201653e-07
raw,185,2,3175054,6.29910546403305e-07
raw,186,3,3175054,9.44865819604958e-07
raw,187,2,3175054,6.29910546403305e-07
raw,188,3,3175054,9.44865819604958e-07
raw,189,2,3175054,6.29910546403305e-07
raw,190,2,3175054,6.29910546403305e-07
raw,191,2,3175054,6.29910546403305e-07
raw,192,3,3175054,9.44865819604958e-07
raw,193,1,3175054,3.14955273201653e-07
raw,194,1,3175054,3.14955273201653e-07
raw,195,3,3175054,9.44865819604958e-07
raw,196,1,3175054,3.14955273201653e-07
raw,197,1,3175054,3.14955273201653e-07
raw,199,1,3175054,3.14955273201653e-07
raw,200,1,3175054,3.14955273201653e-07
raw,201,4,3175054,1.25982109280661e-06
raw,202,1,3175054,3.14955273201653e-07
raw,203,4,3175054,1.25982109280661e-06
raw,204,3,3175054,9.44865819604958e-07
raw,205,3,3175054,9.44865819604958e-07
raw,206,4,3175054,1.25982109280661e-06
raw,207,1,3175054,3.14955273201653e-07
raw,208,1,3175054,3.14955273201653e-07
raw,209,2,3175054,6.29910546403305e-07
raw,210,1,3175054,3.14955273201653e-07
raw,211,3,3175054,9.44865819604958e-07
raw,212,2,3175054,6.29910546403305e-07
raw,213,3,3175054,9.44865819604958e-07
raw,214,4,3175054,1.25982109280661e-06
raw,215,4,3175054,1.25982109280661e-06
raw,217,2,3175054,6.29910546403305e-07
raw,218,4,3175054,1.25982109280661e-06
raw,219,2,3175054,6.29910546403305e-07
raw,220,2,3175054,6.29910546403305e-07
raw,222,3,3175054,9.44865819604958e-07
raw,223,3,3175054,9.44865819604958e-07
raw,224,10,3175054,3.14955273201653e-06
raw,225,1,3175054,3.14955273201653e-07
raw,226,1,3175054,3.14955273201653e-07
raw,227,38,3175054,1.19683003816628e-05
raw,228,3,3175054,9.44865819604958e-07
raw,229,12,3175054,3.77946327841983e-06
raw,230,2,3175054,6.29910546403305e-07
raw,231,2,3175054,6.29910546403305e-07
raw,232,2,3175054,6.29910546403305e-07
raw,233,1,3175054,3.14955273201653e-07
raw,234,4,3175054,1.25982109280661e-06
