SeqID,StudyID,SampleType,Library,WOY,DNAplate,Site,Date,MonthStart
oro162263,oro16,sample,libA,21,07,FOX,2016-05-26,May
oro162264,oro16,sample,libA,21,07,FOX,2016-05-26,May
oro162265,oro16,sample,libA,21,07,FOX,2016-05-26,May
oro162266,oro16,sample,libA,21,07,FOX,2016-05-26,May
oro162267,oro16,sample,libA,21,07,FOX,2016-05-26,May
oro162268,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162269,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162270,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162271,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162272,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162273,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162274,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162275,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162276,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162277,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162278,oro16,sample,libA,22,07,FOX,2016-06-02,May
oro162279,oro16,sample,libA,22,06,FOX,2016-06-02,May
oro162280,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162281,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162282,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162283,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162380,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162381,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162382,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162383,oro16,sample,libA,23,07,FOX,2016-06-09,June
oro162484,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162485,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162486,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162487,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162488,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162489,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162490,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162491,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162492,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162493,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162495,oro16,sample,libD,29,43,MAP,2016-07-18,July
oro162496,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162497,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162498,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162499,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162500,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162501,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162502,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162503,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162504,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162507,oro16,sample,libD,30,43,MAP,2016-07-30,July
oro162508,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162509,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162510,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162511,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162512,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162513,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162514,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162515,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162517,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162518,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162519,oro16,sample,libD,31,43,MAP,2016-08-05,July
oro162520,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162521,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162522,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162523,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162524,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162525,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162526,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162529,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162530,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162531,oro16,sample,libD,35,43,MAP,2016-09-02,August
oro162534,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162535,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162536,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162537,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162538,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162541,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162542,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162543,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162544,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162545,oro16,sample,libD,36,43,MAP,2016-09-09,September
oro162546,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162547,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162548,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162549,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162551,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162552,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162554,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162555,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162556a,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro162557,oro16,sample,libD,37,43,MAP,2016-09-16,September
oro162561,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162562,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162563,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162564,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162565,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162566,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162567,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162568,oro16,sample,libD,38,43,MAP,2016-09-21,September
oro162570,oro16,sample,libD,39,43,MAP,2016-10-01,September
oro162571,oro16,sample,libD,39,43,MAP,2016-10-01,September
oro162572,oro16,sample,libD,39,43,MAP,2016-10-01,September
oro162573,oro16,sample,libD,39,43,MAP,2016-10-01,September
oro162654,oro16,sample,libD,34,45,BRN,2016-08-26,August
oro162655,oro16,sample,libD,34,45,BRN,2016-08-26,August
oro162656,oro16,sample,libD,34,45,BRN,2016-08-26,August
oro162657,oro16,sample,libD,34,45,BRN,2016-08-26,August
oro162658,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162659,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162660,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162661,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162662,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162663,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162664,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162665,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162666,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162667,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162668,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162669,oro16,sample,libD,35,45,BRN,2016-09-02,August
oro162670,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162671,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162672,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162673,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162674,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162675,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162676,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162677,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162678,oro16,sample,libD,36,45,BRN,2016-09-09,September
oro162685,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162689,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162690,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162691,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162692,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162693,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162694,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162695,oro16,sample,libD,37,45,BRN,2016-09-16,September
oro162696,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162697,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162698,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162699,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162700,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162701,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162702,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162703,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162704,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162705,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162706,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162707,oro16,sample,libD,38,45,BRN,2016-09-25,September
oro162734,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162735,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162736,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162737,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162738,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162739,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162740,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162741,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162742,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162743,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162744,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162745,oro16,sample,libD,34,39,CNB,2016-08-22,August
oro162746,oro16,sample,libD,35,39,CNB,2016-08-30,August
oro162747,oro16,sample,libD,35,39,CNB,2016-08-30,August
oro162748,oro16,sample,libD,35,39,CNB,2016-08-30,August
oro162749,oro16,sample,libD,35,39,CNB,2016-08-30,August
oro162751,oro16,sample,libD,35,39,CNB,2016-08-30,August
oro162754,oro16,sample,libD,35,39,CNB,2016-08-30,August
oro162757,oro16,sample,libD,35,39,CNB,2016-08-30,August
oro162759,oro16,sample,libD,36,39,CNB,2016-09-06,September
oro162762,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162763,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162764,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162765,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162766,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162767,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162768,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162769,oro16,sample,libD,36,40,CNB,2016-09-06,September
oro162770,oro16,sample,libD,NA,NA,NA,NA,NA
oro162771,oro16,sample,libD,NA,NA,NA,NA,NA
oro162773,oro16,sample,libD,NA,NA,NA,NA,NA
oro162774,oro16,sample,libD,NA,NA,NA,NA,NA
oro162775,oro16,sample,libD,NA,NA,NA,NA,NA
oro162776,oro16,sample,libD,NA,NA,NA,NA,NA
oro162777,oro16,sample,libD,NA,NA,NA,NA,NA
oro162778,oro16,sample,libD,NA,NA,NA,NA,NA
oro162779,oro16,sample,libD,NA,NA,NA,NA,NA
oro162780,oro16,sample,libD,NA,NA,NA,NA,NA
oro162781,oro16,sample,libD,NA,NA,NA,NA,NA
oro162782,oro16,sample,libD,NA,NA,NA,NA,NA
oro162784,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162785,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162786,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162787,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162788,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162789,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162790,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162791,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162792,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162793,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162795,oro16,sample,libD,29,40,CNB,2016-07-20,July
oro162796,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162797,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162798,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162799,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162800,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162801,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162802,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162803,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162804,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162806,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162807,oro16,sample,libD,30,40,CNB,2016-07-27,July
oro162808,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162809,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162810,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162811,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162812,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162813,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162814,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162815,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162817,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162818,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162819,oro16,sample,libD,31,40,CNB,2016-08-07,July
oro162820,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162821,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162822,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162823,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162824,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162825,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162826,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162827,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162828,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162829,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162830,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162831,oro16,sample,libD,33,40,CNB,2016-08-15,August
oro162832,oro16,sample,libD,NA,NA,NA,NA,NA
oro162833,oro16,sample,libD,NA,NA,NA,NA,NA
oro162834,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162835,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162838,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162839,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162840,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162841,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162842,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162843,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162845,oro16,sample,libC,25,35,FAR,2016-06-25,June
oro162846,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162847,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162848,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162849,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162850,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162852,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162853,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162855,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162856,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162857,oro16,sample,libC,26,35,FAR,2016-07-03,June
oro162859,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162860,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162862,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162863,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162865,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162866,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162867,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162868,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162869,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162871,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162872,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162873,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162874,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162875,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162876,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162877,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162878,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162881,oro16,sample,libC,29,35,FAR,2016-07-20,July
oro162882,oro16,sample,libC,27,35,FAR,2016-07-10,July
oro162939,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162944,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162951,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162955,oro16,sample,libC,34,35,FAR,2016-08-27,August
oro162956,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162962,oro16,sample,libC,34,35,FAR,2016-08-27,August
oro162963,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162967,oro16,sample,libC,34,35,FAR,2016-08-27,August
oro162968,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162969,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162974,oro16,sample,libC,34,35,FAR,2016-08-27,August
oro162975,oro16,sample,libC,34,35,FAR,2016-08-27,August
oro162980,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro162981,oro16,sample,libC,31,35,FAR,2016-08-06,July
oro163084,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163085,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163086,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163087,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163088,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163089,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163090,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163091,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163092,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163093,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163094,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163095,oro16,sample,libA,23,09,MTV,2016-06-09,June
oro163097,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163098,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163099,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163100,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163101,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163102,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163103,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163104,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163105,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163106,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163107,oro16,sample,libA,24,09,MTV,2016-06-16,June
oro163108,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163109,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163110,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163111,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163112,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163113,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163114,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163115,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163116,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163117,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163118,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163119,oro16,sample,libA,25,09,MTV,2016-06-23,June
oro163120,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163121,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163122,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163123,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163124,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163125,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163126,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163128,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163129,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163130,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163131,oro16,sample,libA,26,09,MTV,2016-06-30,June
oro163151mas,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163192,oro16,sample,libC,40,34,MAS,2016-10-04,October
oro163194,oro16,sample,libC,40,34,MAS,2016-10-04,October
oro163195,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163196,oro16,sample,libC,41,34,MAS,2016-10-14,October
oro163197,oro16,sample,libC,41,34,MAS,2016-10-14,October
oro163201,oro16,sample,libC,40,34,MAS,2016-10-04,October
oro163202,oro16,sample,libC,41,34,MAS,2016-10-14,October
oro163203,oro16,sample,libC,41,34,MAS,2016-10-14,October
oro163204,oro16,sample,libC,40,34,MAS,2016-10-04,October
oro163206,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163207,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163208,oro16,sample,libC,41,34,MAS,2016-10-14,October
oro163209,oro16,sample,libC,41,34,MAS,2016-10-14,October
oro163212,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163213,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163214,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163215,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163217,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163218,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163219,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163220,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163221,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163222,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163223,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163224,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163225,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163226,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163227,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163228,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163229,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163230,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163231,oro16,sample,libC,38,34,MAS,2016-09-22,September
oro163232,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163233,oro16,sample,libC,36,34,MAS,2016-09-10,September
oro163234,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163235,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163236,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163237,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163238,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163239,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163240,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163241,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163242,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163243,oro16,sample,libC,39,33,HOP,2016-09-26,September
oro163244,oro16,sample,libC,39,33,HOP,2016-09-29,September
oro163245,oro16,sample,libC,39,33,HOP,2016-09-29,September
oro163247,oro16,sample,libC,40,33,HOP,2016-10-03,October
oro163251,oro16,sample,libC,40,33,HOP,2016-10-03,October
oro163253,oro16,sample,libC,40,33,HOP,2016-10-03,October
oro163257,oro16,sample,libC,40,33,HOP,2016-10-03,October
oro163261,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163262,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163263,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163264,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163265,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163266,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163267,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163268,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163269,oro16,sample,libC,40,34,HOP,2016-10-09,October
oro163270,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163271,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163272,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163273,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163274,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163275,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163276,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163278,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163279,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163280,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163281,oro16,sample,libC,42,34,HOP,2016-10-17,October
oro163390,oro16,sample,libC,26,32,ALS,2016-07-01,June
oro163391,oro16,sample,libC,26,32,ALS,2016-07-01,June
oro163392,oro16,sample,libC,26,32,ALS,2016-07-01,June
oro163393,oro16,sample,libC,26,32,ALS,2016-07-01,June
oro163394,oro16,sample,libC,26,32,ALS,2016-07-01,June
oro163395,oro16,sample,libC,26,32,ALS,2016-07-01,June
oro163396,oro16,sample,libC,27,32,ALS,2016-07-05,July
oro163397,oro16,sample,libC,27,32,ALS,2016-07-05,July
oro163398,oro16,sample,libC,27,32,ALS,2016-07-05,July
oro163399,oro16,sample,libC,27,32,ALS,2016-07-05,July
oro163401,oro16,sample,libC,27,32,ALS,2016-07-05,July
oro163402,oro16,sample,libC,27,32,ALS,2016-07-07,July
oro163403,oro16,sample,libC,27,32,ALS,2016-07-07,July
oro163404,oro16,sample,libC,27,32,ALS,2016-07-07,July
oro163405,oro16,sample,libC,27,32,ALS,2016-07-07,July
oro163406,oro16,sample,libC,27,32,ALS,2016-07-07,July
oro163408,oro16,sample,libC,28,32,ALS,2016-07-14,July
oro163409,oro16,sample,libC,28,32,ALS,2016-07-14,July
oro163410,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163412,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163413,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163414,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163415,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163416,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163417,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163420,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163421,oro16,sample,libC,28,32,ALS,2016-07-16,July
oro163423,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163424,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163425,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163426,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163427,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163428,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163430,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163432,oro16,sample,libC,29,32,ALS,2016-07-23,July
oro163433,oro16,sample,libC,30,32,ALS,2016-07-31,July
oro163434,oro16,sample,libC,30,32,ALS,2016-07-31,July
